"","DDX11L1","WASH7P","MIR6859.1","MIR1302.2","OR4G4P","OR4G11P","OR4F5","RP11.34P13.7","CICP27","RP11.34P13.15","RP11.34P13.16","RP11.34P13.14","RP11.34P13.13","RNU6.1100P","RP11.34P13.9","FO538757.2","FO538757.1","AP006222.2","RPL23AP21","RPL23AP24","RP5.857K21.15","RP4.669L17.2","RP4.669L17.10","WBP1LP7","OR4F29","SEPT14P13","CICP7","RP4.669L17.8","U6","RP5.857K21.4","RP5.857K21.2","MTND1P23","MTND2P28","MTCO1P12","MTCO2P12","MTATP8P1","MTATP6P1","MTCO3P12","WBP1LP6","OR4F16","RP11.206L10.17","CICP3","RNU6.1199P","RP11.206L10.4","RP11.206L10.9","FAM87B","LINC01128","FAM41C","TUBB8P11","FAM166AP3","RP11.54O7.16","RP11.54O7.1","RP11.54O7.2","RP11.54O7.3","SAMD11","NOC2L","PLEKHN1","PERM1","RP11.54O7.17","HES4","ISG15","RP11.54O7.11","AGRN","RP11.54O7.14","RP11.465B22.3","RP11.54O7.18","RNF223","C1orf159","LINC01342","MIR200B","MIR200A","MIR429","RP11.465B22.8","TNFRSF4","SDF4","B3GALT6","FAM132A","RP5.902P8.12","UBE2J2","RP5.902P8.10","SCNN1D","ACAP3","MIR6726","PUSL1","CPSF3L","RP5.890O3.9","CPTP","TAS1R3","DVL1","MXRA8","CCNL2","RP4.758J18.2","MRPL20","RN7SL657P","RP4.758J18.13","RP4.758J18.7","TMEM88B","VWA1","ATAD3C","ATAD3B","ATAD3A","TMEM240","SSU72","RP5.832C2.5","AL645728.1","RP11.345P4.11","FNDC10","RP11.345P4.9","MIB2","MMP23B","CDK11B","RP11.345P4.10","SLC35E2B","RP11.345P4.6","MMP23A","CDK11A","RP1.283E3.8","RP1.283E3.4","SLC35E2","NADK","RP1.140A9.1","CALML6","TMEM52","CFAP74","RP11.547D24.1","GABRD","RP11.547D24.3","PRKCZ","RP5.892K4.1","RP11.181G12.2","FAAP20","RP11.181G12.4","SKI","MORN1","RP4.713A8.1","RP4.740C4.5","RP4.740C4.7","RER1","PLCH2","HES5","RP3.395M20.8","TNFRSF14","RP3.395M20.7","RP3.395M20.9","FAM213B","MMEL1","TTC34","ABC14.1188822O7.1","RP11.740P5.2","ACTRT2","LINC00982","PRDM16","MIR4251","RP1.163G9.2","RP11.193J6.1","RP11.22L13.1","ARHGEF16","RP11.168F9.2","MEGF6","MIR551A","RP11.46F15.2","TPRG1L","WRAP73","TP73","RP5.1092A11.5","RP5.1092A11.2","LRRC47","RN7SL574P","RP1.286D6.5","CEP104","DFFB","LINC01134","RP13.614K11.2","EEF1DP6","RP5.1166F10.1","RP1.37J18.1","RP1.37J18.2","AJAP1","RP1.58B11.1","RP3.491M17.1","RP11.154H17.1","MIR4417","MIR4689","NPHP4","KCNAB2","CHD5","RPL22","RP1.120G22.11","RNF207","ICMT","LINC00337","HES3","GPR153","ACOT7","RP1.202O8.3","HES2","ESPN","MIR4252","RP1.202O8.2","TNFRSF25","PLEKHG5","NOL9","RNU6.731P","KLHL21","PHF13","THAP3","DNAJC11","RP11.242F24.1","RP11.312B8.1","CAMTA1","RP11.312B8.2","RP11.334N17.1","RNU1.8P","CAMTA1.IT1","RP3.453P22.2","RP4.549F15.1","RP11.338N10.1","RP11.338N10.2","RP11.338N10.3","VAMP3","RP3.467L1.6","PER3","RP3.467L1.4","UTS2","TNFRSF9","RP5.892F13.2","PARK7","Y_RNA","ERRFI1","CTA.215D11.4","RP11.431K24.2","RP11.431K24.3","RNU1.7P","RNU6.991P","SLC45A1","RERE","RP5.1115A15.1","SNORA77","RP5.1115A15.2","RPL7P11","RPL7P7","RP4.633I8.3","RP4.633I8.4","RPL23AP19","ENO1","MIR6728","ENO1.IT1","ENO1.AS1","RNU6.304P","HMGN2P17","RP3.477M7.5","RP3.477M7.6","CA6","RN7SL451P","SLC2A7","SLC2A5","SCARNA16","GPR157","MIR34A","RP3.510D11.2","RP3.510D11.4","H6PD","SPSB1","RP13.392I16.1","SLC25A33","RP13.15M17.1","TMEM201","PIK3CD","PIK3CD.AS1","PIK3CD.AS2","MZT1P1","RP11.84A14.5","LZIC","RP11.84A14.4","NMNAT1","RP11.84A14.6","MIR5697","RP11.807G9.2","RP11.496H15.2","PGAM1P11","RNU6.828P","KIF1B","MIR1273D","RNU6.37P","PGD","RP4.736L20.3","APITD1.CORT","APITD1","CORT","DFFA","RP5.1113E3.3","PEX14","RN7SL614P","CASZ1","RP4.734G22.3","HSPE1P24","C1orf127","CFL1P6","TARDBP","RP4.635E18.9","MASP2","RP4.635E18.8","SRM","MTOR.AS1","RNU6.537P","ANGPTL7","RNU6.291P","RPL39P6","UBIAD1","UBE2V2P3","DISP3","RP1.69M21.2","FBXO2","FBXO44","FBXO6","MAD2L2","DRAXIN","AGTRAP","C1orf167","RP11.56N19.5","MTHFR","CLCN6","NPPA.AS1","NPPA.AS1_1","NPPA.AS1_2","NPPA","NPPA.AS1_3","NPPB","RP5.934G17.6","RNU5E.1","RNU5E.4P","KIAA2013","PLOD1","MFN2","RP5.1077B9.5","MIIP","MIR6729","TNFRSF8","RNU6.777P","RPL23AP89","TNFRSF1B","MIR4632","AADACL3","PRAMEF12","PRAMEF1","RP5.845O24.8","PRAMEF11","HNRNPCL1","PRAMEF2","PRAMEF4","PRAMEF10","PRAMEF7","RNU6.1072P","PRAMEF29P","PRAMEF6","PRAMEF28P","PRAMEF27","PRAMEF25","HNRNPCL3","PRAMEF34P","PRAMEF35P","HNRNPCL2","PRAMEF36P","RP13.221M14.2","PRAMEF26","HNRNPCL4","PRAMEF9","PRAMEF13","PRAMEF31P","PRAMEF32P","RNU6.771P","PRAMEF8","RP11.219C24.10","PRAMEF14","PRAMEF19","PRAMEF17","PRAMEF20","LRRC38","RP4.597A16.2","BRWD1P1","PDPN","CTA.520D8.2","SCARNA11","KAZN","RNU6.1265P","RP11.344F13.1","RP4.704D23.1","TBCAP2","TMEM51.AS1","TMEM51","C1orf195","RP1.21O18.3","RP5.903E17.2","FHAD1","RP3.467K16.2","RP3.467K16.7","RP3.467K16.4","EFHD2","CTRC","CELA2A","CELA2B","CASP9","DNAJC16","RP4.680D5.8","RP4.680D5.2","CHCHD2P6","RNU7.179P","RP4.680D5.4","DDI2","RSC1A1","RP4.680D5.9","PLEKHM2","RP11.288I21.1","SLC25A34","RP11.169K16.4","TMEM82","FBLIM1","RPL12P14","UQCRHL","RP11.169K16.8","FLJ37453","SPEN","ZBTB17","RP11.5P18.1","RP11.5P18.3","RP11.5P18.11","RP11.5P18.5","CLCNKA","RP11.5P18.10","FAM131C","EPHA2","RP11.276H7.2","RP11.276H7.3","ARHGEF19","ANO7L1","RSG1","MT1XP1","FBXO42","SZRD1","RP11.430L17.1","SPATA21","NECAP2","RP4.798A10.2","CROCCP3","RNU1.1","RP4.798A10.7","RP4.798A10.4","RNU1.6P","FAM231B","RP5.875O13.6","RP5.1182A14.5","CROCCP2","MST1P2","RP1.163M9.8","RNU1.3","EIF1AXP1","ESPNP","RP1.163M9.7","FAM231C","RP5.1182A14.7","CROCC","CROCCP4","RNU1.4","MST1L","RP11.108M9.1","RP11.108M9.2","MIR3675","RP11.108M9.3","RNU1.5P","RP11.108M9.4","RP11.108M9.5","RNU1.2","RP11.108M9.6","MFAP2","ATP13A2","SDHB","PADI2","RP11.380J14.4","PADI1","PADI3","MIR3972","PADI4","AC004824.1","PADI6","RCC2","ACTL8","RP11.174G17.2","IGSF21","RP11.174G17.3","RP11.174G17","RP11.422P22.1","KLHDC7A","DYNLL1P3","PAX7","TAS1R2","RP13.279N23.2","ALDH4A1","MIR4695","MIR1290","IFFO2","RP5.1126H10.2","UBR4","RP1.43E13.2","EMC1","MRTO4","AKR7L","AKR7A3","RP4.657E11.10","AKR7A2","RNU6.1099P","PQLC2","CAPZB","RN7SL277P","RNU4.28P","RP5.1056L3.1","MINOS1","MINOS1.NBL1","NBL1","HTR6","TMCO4","RNF186","RP11.91K11.2","OTUD3","RN7SL304P","PLA2G2A","PLA2G5","PLA2G2D","PLA2G2F","PLA2G2C","UBXN10.AS1","UBXN10","RP3.340N1.6","VWA5B1","RP4.745E8.2","LINC01141","RP4.749H3.2","MUL1","RPS4XP4","FAM43B","CDA","PINK1","PINK1.AS","DDOST","KIF17","RP5.930J4.5","SH2D5","RP5.930J4.2","HP1BP3","EIF4G3","RNU7.200P","RPS15AP6","RP11.487E1.2","ECE1","RP3.329E20.2","PPP1R11P1","HS6ST1P1","CROCCP5","NBPF3","PFN1P10","ALPL","RP11.63N8.3","RAP1GAP","USP48","RP11.132G19.3","LDLRAD2","HSPG2","RP11.26H16.1","CELA3B","RN7SL386P","RNU6.1022P","CELA3A","RNU6.776P","RP1.224A6.3","LINC00339","CDC42","CDC42.IT1","RP1.224A6.8","RP1.224A6.9","WNT4","MIR4418","RP11.415K20.1","RP11.415K20.2","ZBTB40.IT1","EPHA8","C1QA","C1QC","C1QB","EPHB2","MIR4684","RP11.69E9.1","MIR4253","LACTBL1","C1orf234","KDM1A","RP1.184J9.2","MIR3115","MIR4419A","LUZP1","RP5.979D14.1","RNU6.514P","RNU6.135P","HTR1D","RP5.1057J7.1","LINC01355","ZNF436","ZNF436.AS1","RP5.1057J7.7","RP4.654C18.1","ASAP3","E2F2","RP1.150O5.3","ID3","MDS2","RP11.223J15.2","RPL11","TCEB3","TCEB3.AS1","PITHD1","LYPLA2","GALE","HMGCL","FUCA1","CNR2","BTBD6P1","RP11.4M23.3","MIR378F","PNRC2","RP11.293P20.4","IL22RA1","IFNLR1","RP11.10N16.2","RP11.10N16.3","GRHL3","RP4.594I10.3","NCMAP","RP11.496D1.2","SRRM1","CLIC4","RNU6.1208P","RUNX3","MIR6731","RP11.84D1.1","RP11.84D1.2","MIR4425","RP4.799D16.1","RP4.781L3.1","SYF2","RSRP1","RP3.465N24.6","RP3.465N24.5","RHD","SDHDP6","RP11.335G20.7","TMEM50A","RHCE","RP3.469D22.1","TMEM57","LDLRAP1","RP11.70P17.1","MAN1C1","RP1.187B23.1","SEPN1","RP1.317E23.6","RP1.317E23.3","MTFR1L","RP1.317E23.7","AUNIP","RP1.125I3.2","PAQR7","STMN1","SNRPFP2","PAFAH2","RNU6.110P","SCARNA17","SCARNA18","EXTL1","SLC30A2","TRIM63","PDIK1L","FAM110D","RP11.96L14.8","RP11.96L14.7","ZNF593","CATSPER4","RP11.231P20.2","RP11.231P20.6","CEP85","RP11.231P20.5","SH3BGRL3","UBXN11","CD52","ZNF683","LIN28A","DHDDS","HMGN2","DPPA2P2","RPS6KA1","MIR1976","RN7SL679P","RNU7.29P","RP11.492M19.3","snoU13","RP4.785J1.1","RP5.968P14.2","ARID1A","PIGV","RN7SL165P","ZDHHC18","SFN","RP1.50O24.6","GPATCH3","NUDC","RPL12P13","FAM46B","AL137860.1","SLC9A1","RP11.40H20.5"
"sample1",21.8972232133561,23.153049589396,19.6197507186874,17.833656044761,19.4311649840988,22.2718271710704,22.3817135066371,18.8483509180679,17.0464099730288,15.5356095201461,17.2362478184015,25.775489846672,22.4077156216376,20.0200752046414,15.1894385121996,17.3407194210315,16.7785391944623,17.0930461133877,18.1650051032568,21.1805550877412,19.1656774332702,15.9949279252659,21.1191292070016,19.02664500918,19.9850386229384,18.0448316602523,17.0315612162833,20.3981977773896,22.8847309812192,20.314520183401,23.611280382232,16.5378061050183,19.3175539366862,24.350804260774,22.8613099617148,18.992827722946,18.7728590132881,16.7096075454795,18.3902907322063,16.3680971669641,19.2581312276814,19.7791919298074,15.429406741514,19.4185917824533,16.9541281370725,19.7122398219179,19.3448138499597,21.2206144997926,15.383062982157,17.941500441341,25.0558355291198,21.4507551658706,17.4853419143798,19.7801840991014,17.1483872054054,18.3741012863442,17.1551739932066,25.933514286339,17.8862562431104,24.3994698008343,16.5179153929159,17.0414452637714,17.4088438547526,18.9653361906449,16.3072008091408,23.5090568563198,19.5805953347009,18.33106563437,14.531929677938,21.9072966926763,18.2532565797812,23.1616238310996,17.7101405076901,18.4550181162406,20.1151020877214,23.049608039249,16.442117363087,18.8069051418892,24.2881454752682,19.2203381745935,17.3696229040002,24.3046716827655,23.0445663835737,22.1762577769541,15.545839296242,21.0670449946341,16.3237057126592,15.1396312867447,16.916264363505,21.4758199994113,19.7084945540476,23.1772514782795,17.301817678955,21.9141277875148,21.1661281360667,20.4889119947317,18.288978690224,23.2087380379747,22.0836822050416,26.8337986773801,19.2408472206084,19.1909097616645,21.0505521542191,16.8041940570266,18.3935496680231,20.7420075599916,18.9695523452896,23.6753231767556,18.777993685371,18.8393299051977,18.4926082159049,22.071854465515,19.1553617855672,19.1209870611051,17.7437759673139,20.1281919789767,18.4205359562578,24.007334699671,18.170756393503,14.9728452000276,19.5021461341896,17.955212846752,21.4459064915482,23.0458681225493,16.1122765916393,17.3784642081807,19.705939440314,19.3860477125139,18.416612000873,17.9844295851699,20.7932770467842,15.9115090241658,19.0936677240107,15.9711168971527,16.9478474424396,15.7291768881595,20.5170647684823,19.2989396349727,21.8668747986659,15.8784580984814,18.0405647813306,17.2109946964663,18.8577836167083,19.6703279528552,15.7402814586035,16.9823697450965,20.2423565539536,19.6830185790372,16.9664984109996,17.8661197933031,16.091889876066,16.3159986226286,18.6958297875413,15.545326509599,23.5929044293221,22.5694358951339,16.6795763126204,16.5134654545797,20.6966797800973,16.6951331166013,20.4402862390111,18.7283158177036,23.9597304032394,20.4706439809406,20.7414060871843,23.4316795691069,20.0718001404131,19.891151792554,17.9652431725569,23.0236553830583,15.5668745992788,17.0136389044593,16.6313949747347,19.286896124298,15.8983179595439,16.8360256917072,15.7869587461321,15.6239957674139,17.3841513533757,19.0779917947268,17.5326146568948,21.018808709164,21.7479049011,19.2044278610113,21.9693366298995,15.0082097500318,16.8694251591198,18.936229593001,21.0205064242048,21.7420194881748,28.7145844933174,15.2498171431734,23.9259401104778,18.6873927710485,21.1095284461538,16.5286219840104,22.3445570693009,20.3541761914199,24.1446247161565,29.5630182904542,24.1950369957645,19.4519473442644,18.5385261905091,15.8527245604477,17.0104516158462,20.9335192163991,21.1699818692514,22.7636032421009,26.013210225172,29.0545064506104,17.0279815667985,16.5361864949221,18.0766068587099,22.6814112940486,20.1790027485874,19.8569649672076,19.0754478116453,18.0522496242814,21.5429005578626,19.519540276771,21.9869138311993,24.2564878027275,23.4623635994051,26.2133288465589,18.6432537670142,19.6679379187068,17.8007609003936,17.8554038415692,29.2358510712523,24.1376144795625,22.1092746444374,27.6703436533523,24.3504844731005,19.8582575831362,17.4298480351251,17.477781978146,21.4992707384833,17.0871209396968,19.0510309938699,18.672998449671,20.6107094759861,18.1438241228989,29.5884693201156,18.8131580177722,21.2881569541633,18.6947421538496,25.1108895168722,19.4470368009883,18.5189485392462,17.4606798601455,17.3636899014378,16.3050998570754,21.0967312375253,16.1556878931594,22.428538316761,15.4202563211592,17.5670945254751,18.1682705737638,24.2785107835486,21.068675297376,18.0120788860772,19.5415712075491,18.4175476368879,29.5985000933514,15.625166589158,22.0427084137157,19.528826076304,18.9974441389701,22.1161103979492,20.0288570831197,22.7979124116528,18.9330595452946,28.1797744248728,27.1404430349173,23.392531517103,17.1559447745064,20.0348768586142,23.6333672208581,20.3295784760116,27.6344822805318,28.4701205181062,19.075426919372,16.9169640725378,17.9965452068307,27.2286152780081,29.1564619514932,21.7988269443383,17.6860226788204,24.5289176819435,21.765869203731,20.8094957453325,22.1942461645769,25.400546488301,25.7374707133653,14.7755588431968,20.3762981763296,22.9732865882882,23.0865995133466,15.885934642352,24.2035618139383,22.9074204800234,16.9574421741503,17.6020971333962,24.7082779936874,24.6551512119168,17.5617727204758,18.7186599624865,18.3791668077351,21.8369833989827,14.612868497291,17.2679296606507,26.1759487889905,24.1629938349394,19.7709170984626,17.3123600678929,24.3361647183605,16.0318304089535,17.7044710689023,23.6128393702086,22.1190823340891,18.9311818752339,20.4063077868023,17.6447294322039,16.8178205873989,16.3894464871575,19.636157277501,29.4959022265392,18.1231059536909,21.9714140965958,18.9021542697034,24.8986576142747,19.1173032050587,20.3155752604509,20.3223044814113,21.3088228354889,20.8335819305417,28.2316244828864,16.3107725200522,23.0941799967731,15.5893292894469,17.3349977335686,15.2846433906307,14.7625896655426,19.1677121433957,24.1474576536042,24.2874624927088,21.3317042369422,21.4980919285401,19.6562066184755,18.4258182666528,16.5367328898354,16.8916175938979,21.411812490328,19.3327555656472,20.0924255252994,19.4717010105901,25.5188806584722,22.9178624458322,19.2928316163151,19.4083753550592,20.2121080443749,19.9489959578318,18.8549627113603,21.2063132847857,14.6833784614863,16.3602469792724,21.3713049905602,26.9398361944534,18.4866661422138,25.9635223356391,31.2319279398205,23.7224657951609,16.9214690605314,14.3870749193072,28.2396643733458,31.740347656069,18.5456055484659,21.5930057945789,19.2898432886694,20.2213546488259,19.4720144967486,26.0194860636742,22.6700960449963,23.3684394528048,16.6477675743897,15.6812933245208,27.2746744689873,27.0758553238863,14.5846102372495,17.1376616140484,16.8480494940693,21.9724389123688,15.8695938432408,16.0145871818765,19.8290614928466,17.620355873759,19.9382457558317,20.7565229324516,16.2821653872181,17.7633661474667,17.8269642647545,19.4086946147264,17.3822271633163,20.52858478651,17.0365814597471,23.9983947671312,18.6278152771758,16.2435905431841,20.3771819287436,22.551666022705,18.5816566491328,17.9627265907562,17.4993009127211,21.8083609154328,19.267493095734,23.0016533533709,24.1072759108571,18.0616146662831,24.3092397860661,19.1455117826663,21.6906417174942,19.8060004389966,17.2648090920464,19.7061300502029,20.2604360465692,21.2288404105946,15.7932984823513,18.9851359339175,17.6621815729463,21.3942627576971,18.7377787740929,25.4594416561353,17.8535958727123,20.6960871308507,21.0091069144486,18.9331373682567,16.0806510019498,19.4663314220828,20.6494316191378,15.7713862982601,19.6473670746132,20.065101846812,29.7320458740035,19.1455092949458,16.7167524897517,19.2016716669475,15.20093690888,17.6718865512463,24.1881912224405,26.2222374505028,17.4069855452803,23.5914108324107,22.1614600720635,30.2721856693779,19.9467977850455,17.7007490068078,20.4398065402447,30.4332839985619,26.5782067218183,19.6939684152831,17.6146882794355,23.0165782721049,20.2651239715882,15.5233169123127,29.6529428711782,23.8100058334154,21.2516794557029,23.2536629973608,23.1604098811009,19.0728757893093,20.5406795638622,23.056595051158,24.2497278264895,25.136908724234,24.6552108396281,18.263246272902,18.6891107512387,27.5706991918106,22.3276833845879,22.3190466424649,15.6053058841729,18.2095332212129,21.223412556493,20.9536941668165,19.9454052559324,23.6063067050856,26.5985496276622,23.9051726818588,23.4508574642989,21.2366764246487,25.29343070789,24.872840977882,21.8080426886977,18.0980012312027,16.5273089995235,17.7173685110354,21.2631774883038,23.85218058036,19.6530934748613,20.0680172286013,17.8083923414254,24.1830078049628,18.4267970827707,16.7651676800221,20.2162354922281,18.4795987160064,20.867485381031,19.4132849639341,21.02819543608,14.8417117545431,15.1151656041235,18.0728443948654,22.4015438649273,15.6607758781826,20.6100092162288,23.8809497934388,18.8458177319038,20.5154380550604,15.5706799394376,14.8576408801041,16.6598286977483,21.0898836197865,17.7535562775083,16.111733408259,19.4611416757814,20.0120700175151,20.8231572920408,22.5075241598421,16.8956699443039,17.8508949208293,18.8140879817591,17.7911946914071,17.6344636613727,17.7549201148012,16.2514269326626,20.9340608351064,22.183550276683,20.2236164184379,19.8311757834117,15.8121048658191,20.4732892337929,19.3987109220172,16.9869419459833,20.8296739652737,23.8703401655437,24.1653766564631,16.8616564060336,16.2246800397375,25.1552134146416,15.2668231345652,18.0813325946773,20.4199900005867,20.604764048278,18.1687112872096,17.2978656017641,19.557531012234,18.3079478679514,19.0341245831525,18.355144589035,20.9923353912511,19.0736212066327,23.7818202283184,16.6380115960765,31.1621059287862,19.3759006291374,24.1003648616806,19.2774985466678,28.5622739922467,21.7004604617455,20.9656807281277,21.4253342445232,18.1133860869789,25.9210255387116,30.6829086693035,28.5570446960412,22.1033201482926,17.0363059966493,20.3739845061537,19.1668716411897,23.3842961703447,20.2169932792569,15.5913762464318,21.8751287550795,18.4679597170224,20.1331422124006,24.1432590283515,20.6515825527121,21.6967714576626,19.9586291753358,25.9685365720789,15.5273242736535,25.0448472068537,29.4482026580594,14.8109732200022,17.3490479263322,17.7475767417907,15.9964367088387,26.464662918707,23.6373523297843,18.6810187399021,18.9028098345432,15.404786774741,17.1508621714185,17.1876613657391,24.2364578309353,20.9610843563038,15.9074540383186,20.1721112691303,19.7018326870134,19.5432206660552,19.7104045605862,18.8102912954472,17.6374536048888,23.1388614223698,31.4272183277671,19.2762377362801,23.3264314073261,14.375107327671,18.3338017621176,22.0151516286836,19.7723790153355,20.2839881285393,24.4778294621277,15.7229942584579,25.6305295720696,26.4037628492184,18.6433841371265,19.0395536500629,24.0331051110702,19.5565846355846,15.1192734900031,23.9867822744982,21.5317146035738,21.083650071114,14.6270208248855,20.3139794431244,17.3736383566039,22.3196313311455,17.0193409627455,20.9170741000571,17.5490160163741,23.1163225422662,16.1387917551419,22.0614249229989,27.1191553447191,19.6176862693107,19.9518623831801,18.6856693210428,19.9426018419176,19.4143404572158,18.7243506400774,20.7848624530754,21.2494381420296,25.775440313823,29.5614525091758,20.1869919538168,20.4287619241462,21.6715099690453,19.0498193082096,18.3310787591856,19.9822973188287,20.9849433908399,19.3048548435972,18.6401778450492,19.9470390201368,18.2765924417115,16.1133555618259,15.6206494078595,17.449763262609,16.9439163424129,23.1094699418035,18.8644249696671,27.314170818064,17.9613705574383,16.9373968104322,15.7211526050406,17.4784062460863,17.3493071489871,17.103382584625,16.315574154904,16.7568038735908,21.2822723050384,17.8513708503946,26.989827834423,20.4320810347386,24.719333824616,28.9944928534224,28.9301809340725,15.8072794442685,19.0152135750168,18.222757174994,16.8125659102416,25.8766058654418,20.561493994576,18.0771547324537,25.7649642227577,23.3885068938486,28.2436914732901,24.6244682373913,14.6213994383365,27.6150487785939,16.2587079830511,15.3653570208324,18.8688858400594,18.0081173274225,26.073321798669,27.4854702966659,22.0724172317392,17.0739846213655,30.3082856971708,16.064974271114,14.7043359711823,17.0808071203178,23.1760136212509,14.6874941533781,19.6743991882206,18.8072762992749
